case,regret,investment_cost,operation_cost
1var-E2C,62.90906394273043,1.5730837882061307e6,1.7581868070501802e6
1var-0,388354.2242907798,1.9723136782529822e6,1.7472482322301655e6
1var-E1C,62.90906394273043,1.5730837882061307e6,1.7581868070501802e6
3var-E2,3.331207686192368e6,0.0,0.0
3var-E1,17.97953337803483,1.5750214610602418e6,1.7562042046655044e6
3var-0T,62.90906394273043,1.5730837882061307e6,1.7581868070501802e6
