case,regret,investment_cost,operation_cost
1var-E2C,-14.478198590222746,812776.4423683211,820415.0778529283
1var-0,3.710323338670076e6,991132.7787739381,4.352396558315977e6
1var-E1C,-14.478198590222746,812776.4423683211,820415.0778529283
3var-E2,1.6332059984198397e6,0.0,0.0
3var-E1,4.143105490365997,812433.8014812117,820776.3400441183
3var-0T,4.143105490365997,812433.8014812117,820776.3400441183
