case,regret,investment_cost,operation_cost
1var-E2C,-6.050824835663661,497363.7935080072,658945.2938386032
1var-0,134180.54658117332,701867.3284172864,588628.3563353331
1var-E1C,287.25079468870535,497610.97295127984,658991.416014855
3var-E2,-6.050824835663661,497363.7935080072,658945.2938386032
3var-E1,-6.050824835663661,497363.7935080072,658945.2938386032
3var-0T,-6.050824835663661,497363.7935080072,658945.2938386032
