case,regret,investment_cost,operation_cost
1var-E2C,49.00539683783427,1.266228259806972e6,1.5640799307002495e6
1var-0,186653.82860642532,1.6604114871016024e6,1.3565015266152066e6
1var-E1C,-14.604926309548318,1.2662194513692476e6,1.5640251288148267e6
3var-E2,2.8302591851103837e6,0.0,0.0
3var-E1,6.395386160351336,1.2659013860233887e6,1.5643641944731553e6
3var-0T,-14.604926309548318,1.2662194513692476e6,1.5640251288148267e6
