case,regret,investment_cost,operation_cost
1var-E2C,16.526703159091994,775018.5155353409,951900.4872996082
1var-0,166089.92058458435,1.0108232815961876e6,882169.1151201867
1var-E1C,16.526703159091994,775018.5155353409,951900.4872996082
3var-E2,1.72690247613179e6,0.0,0.0
3var-E1,16.526703159091994,775018.5155353409,951900.4872996082
3var-0T,16.526703159091994,775018.5155353409,951900.4872996082
