case,regret,investment_cost,operation_cost
1var-E2C,1801.7488870187663,2.0257204913262443e6,1.7713470216598674e6
1var-0,1.3864115025203327e7,2.2649558564809696e6,1.5394424932821449e7
1var-E1C,1801.7488870187663,2.0257204913262443e6,1.7713470216598674e6
3var-E2,3.7952657640990927e6,0.0,0.0
3var-E1,-185.6123328115791,1.9171087378562624e6,1.8779714139100187e6
3var-0T,1825.0222836155444,2.0259197088261084e6,1.7711710775565999e6
