case,regret,investment_cost,operation_cost
1var-E2C,85.2269572741352,1.6230149735381026e6,1.7420712767574694e6
1var-0,143399.26744521782,1.9202484791432754e6,1.5881518116402403e6
1var-E1C,85.2269572741352,1.6230149735381026e6,1.7420712767574694e6
3var-E2,3.365001023338298e6,0.0,0.0
3var-E1,-119.50651404960081,1.62416587418928e6,1.7407156426349685e6
3var-0T,-64.56865740939975,1.622144954776933e6,1.7427914999039555e6
