case,regret,investment_cost,operation_cost
1var-E2C,-4.489138875806296e7,2.1255757628671587e6,3.4109007425754047e6
1var-0,-4.489138875806296e7,2.1255757628671587e6,3.4109007425754047e6
1var-E1C,-4.489138875806296e7,2.1255757628671587e6,3.4109007425754047e6
3var-E2,5.0427865263505526e7,0.0,0.0
3var-E1,-4.489138875806296e7,2.1255757628671587e6,3.4109007425754047e6
3var-0T,-4.489138875806296e7,2.1255757628671587e6,3.4109007425754047e6
