case,regret,investment_cost,operation_cost
1var-E2C,16.54891319666058,1.1138085559691398e6,1.0504515271152863e6
1var-0,1.009500529879754e7,1.2937044951704654e6,1.0965544337798305e7
1var-E1C,16.54891319666058,1.1138085559691398e6,1.0504515271152863e6
3var-E2,2.164243534171229e6,0.0,0.0
3var-E1,16.54891319666058,1.1138085559691398e6,1.0504515271152863e6
3var-0T,16.54891319666058,1.1138085559691398e6,1.0504515271152863e6
